text,label,source,confidence
"MINIMART ANAN | Thạch sữa chua vf, odeli 1k NT, bánh gạo an gói 151g N0, đổi vừng siu châu. NT, kẹo chanh muối vitamin c Th N0, Thạch rau câu Long Hải vị 5 NT, kẹo sữa alpenliebe 360g NT, kẹo bibica chewgum gói 270g N0, kẹo lạc, Bánh Custas 6p 138g NT, Bánh Custas 12p NT",Ăn uống,synthetic,0.95
"CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ LANDMARK ONE | Rau cải luộc chấm trứng, Cá Hồi Sa Pa tươi sống, Gà đồi nướng mắc khén, Măng trúc xào nấm, Lợn gác bếp",Ăn uống,synthetic,0.95
"VinCommerce | Giò lụa HNF 300g, Layos Wavy thân bò nướng Texas 95/100g, BIBIGO Kimchi cải thảo cắt lát 500g, Mặt hàng, Xúc xích Deli Việt Nam Le Gourmet G500g, COCA Nước giải khát 330/320ml T24, sữa uông lên men Yakult 65ml, OSTAR Snack vị Kim Chi Hàn Quốc 90g(T22)",Ăn uống,synthetic,0.95
MINIMART ANAN | 8934755010156 BVS diana mồng cánh NT,Ăn uống,synthetic,0.95
MINH HIỀN VEGETARIAN RESTAURANT | 333,Ăn uống,synthetic,0.95
trasencodau | Bít tết,Ăn uống,synthetic,0.95
MINIMART ANAN | Bánh mì ruốc stass hải châu NT,Ăn uống,synthetic,0.95
"CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN THƯƠNG MẠI AN SƠN | Mì Omachi quán xá Châu á bò Đài Loan 12 hộp x 95gr, Tương ớt CHIN-SU MB (QR) 3bl x 8chai x 250gr",Ăn uống,synthetic,0.95
"Nước hoa quả tự chọn Mix juice, sinh tố bơ Avocado smothies, Trà mạn (ice/hot) Viet nam Green tea",Ăn uống,synthetic,0.95
"NHẬU BÌNH DÂN CÁC MÓN HẢI SẢN | Tiger, Mực xào",Ăn uống,synthetic,0.95
"MINIMART ANAN | Sữa chua đường VNM 100g NT, Bánh mì ruốc stass hải châu NT",Ăn uống,synthetic,0.95
"Cari Trương | Khoai tây chiên, Cơm bò sốt tiêu, weed, coke, Nem rán thịt",Ăn uống,synthetic,0.95
"MART ANAN | Mì omachi sườn 80g NT, pate thịt heo vissan NO, BVS kạo mồng cánh NT, mì omachi bò hầm nấu gói 10 NO",Ăn uống,synthetic,0.95
"SIÊU THỊ BÁCH HÓA TỔNG HỢP | Bia Hà Nội lon 330ml T24(vàng) NT, Patè gan hảo vi Mai Vàng Vissan 150g T2, Patè gan Ha Long 170g T2, Bột canh Vifon 200g T40 T2, Muối hạt sạch DH 999-1Kg/30 gói NT, Bộ cốc TT lùn trơn CB001 NT, Nước giặt Suby hương ngân hoa can 5m NT",Ăn uống,synthetic,0.95
"MINIMART ANAN | chả viên hương tôm trí thàn NO, Bột canh hải châu 190g NT, Xã Comfort 1.6L túi NT, dg sunsilk natural hoa thiê NO, hướng dương 0.4kg NT, Bánh mì ruốc xúc xích kd NT, giấy ăn rút ella gói 250 tờ NO, Mì chính ajingon 1.8kg NT",Ăn uống,synthetic,0.95
"VinCommerce | C.Biến_V+, Coupon giảm 50% Thịt, C.Biến_V+, Ùi tỏi gà CP - Khay 500G, C.Biến_V+, hải sản, Ùi tỏi gà CP - Khay 500G, hải sản, Ùi tỏi gà CP - Khay 500G, Coupon giảm 50% Thịt, Coupon giảm 50% Thịt, hải sản, Ùi tỏi gà CP - Khay 500G, C.Biến_V+, hải sản, Coupon giảm 50% Thịt",Ăn uống,synthetic,0.95
"VinCommerce | 422 KG, KM, Mít quả 43.900/KG x 1, KM, 950 KG, Kẹo trái cây SKITTLES 45g, Bưởi hồng da xanh túi lưới 65.300/KG x 1, Xúc xích Red tiệt trùng CP (MN) gói 200g, CU tt Fristi h.nho L6 hộpx80ml, Xúc xích Red tiệt trùng CP (MN) gói 200g, MARSMALLOWS Kẹo Mega 120g",Ăn uống,synthetic,0.95
PARIS LEVAIN | Peach Creamcheese Pastry,Ăn uống,synthetic,0.95
"Quả, Gà xào nấm",Ăn uống,synthetic,0.95
"CÔNG TY TNHH DỊCH VỤ HÀ PHƯƠNG VIỆT NAM | Maggi nước tương đậm đặc 12x700ml NE1, Maggi Dầu hào 12*350g KM Nước tương DD200, NESCAFE Nước cốt cà phê đen 6(5*75ml) MYW, Chiết khấu KMT, TPBS sữa lúa mạch Nestle milo A2 12(4*110ml), Dầu hào 820g *12 chai",Ăn uống,synthetic,0.95
"GO COFFEE | Lipton gô, Sữa tươi đường đen, Trà lài vải, Yaourt dâu",Ăn uống,synthetic,0.95
"MINIMART ANAN | Bột làm thạch NT, nước dừa, táo",Ăn uống,synthetic,0.95
Công ty XNK Thanh Hà | Dịch vụ dọn dẹp,Ăn uống,synthetic,0.95
"Cà phê Vivienne Vivienne coffee, Nước hoa quả tự chọn Mix juice, sinh tố bơ Avocado smothies",Ăn uống,synthetic,0.95
"VinCommerce | Táo Envy NewZealand 90-110 157.500/KG x 0, Mít quả 43.900/KG x 1, KM, Bưởi hồng da xanh túi lưới 65.300/KG x 1, KM, Xúc xích Red tiệt trùng CP (MN) gói 200g, Kẹo trái cây SKITTLES 45g, 242 KG, Xúc xích Red tiệt trùng CP (MN) gói 200g, 950 KG, CU tt Fristi h.nho L6 hộpx80ml",Ăn uống,synthetic,0.95
"Nét Huế | Bún bò 50. (Noodle), Thịt Luộc Chấm Tôm, Nem lui, Chùa., Móng., Bia Hà Nội.",Ăn uống,synthetic,0.95
"CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN THƯƠNG MẠI AN SƠN | Nước mắm Nam Ngư (QR) 15chai x 900ml, Mì Omachi quán xá Châu á bò Đài Loan 12 hộp x 95gr, Tương ớt CHIN-SU MB (QR) 2bl x 6chai x 500gr",Ăn uống,synthetic,0.95
"MINIMART ANAN | bột yến mạch good oats gói NC, Sữa chua đường VNM 100g NT",Ăn uống,synthetic,0.95
"Nhà hàng Bảo Trang (Cơ sở 1) | Dưa muối tổng hợp, Cá hồi NaUy, Sushi cá ngừ",Ăn uống,synthetic,0.95
"Co.op Food | Hanh la Mien Bac Kg, Bun Khuong Huy 500g",Ăn uống,synthetic,0.95
"VinCommerce | ậu hũ non Bibigo ống Kim’s 220gr, Cải chíp (cải thìa) DL L1 Vineco 34.900/KG x 0, Phô mai lát Sandwich Zott gói 200g, Ken: Strongbow Dark Fruit 330 ml T24, VMH-K.mặt CTCC hồng/xanh 34*75*1079, ACK Phở trộn ệ nhất hương vị Phở bò 84g, Nấm kim châm VN 150g",Ăn uống,synthetic,0.95
"MINIMART ANAN | bánh gạo an gói 151g N0, odeli 1k NT, kẹo sữa alpenliebe 360g NT, Thạch rau câu Long Hải vị 5 NT, kẹo lạc, kẹo chanh muối vitamin c Th N0, Thạch sữa chua vf, Bánh Custas 12p NT, đổi vừng siu châu. NT, Bánh Custas 6p 138g NT, kẹo bibica chewgum gói 270g N0",Ăn uống,synthetic,0.95
"VinCommerce | Ùi tỏi gà CP - Khay 500G, hải sản, hải sản, Coupon giảm 50% Thịt, C.Biến_V+, Coupon giảm 50% Thịt, Coupon giảm 50% Thịt, C.Biến_V+, Ùi tỏi gà CP - Khay 500G, C.Biến_V+, Ùi tỏi gà CP - Khay 500G, Coupon giảm 50% Thịt, ACK Phở rộn ệ nhất Phở Thập Cẩm Cay 82g, Táo Envy New Zealand 90-110, hải sản, Ùi tỏi gà CP - Khay 500G, hải sản",Ăn uống,synthetic,0.95
"Demo Online Quán Ăn & Quán Nhậu | Sài gòn lager lon, Khăn lạnh",Ăn uống,synthetic,0.95
"Cari Trương | coke, weed, Nem rán thịt, Khoai tây chiên",Ăn uống,synthetic,0.95
"Swing max bò 30g, TaYo X táo ngọt 30g, O&#39;Star táo 30g",Ăn uống,synthetic,0.95
"MINIMART ANAN | đổi vừng siu châu. NT, kẹo sữa alpenliebe 360g NT, Bánh Custas 6p 138g NT, Thạch rau câu Long Hải vị 5 NT, bánh gạo an gói 151g N0, Thạch joy VF hoa quả 800g NT, Bánh Custas 12p NT, kẹo lạc, kẹo chanh muối vitamin c Th N0, kẹo bibica chewgum gói 270g N0",Ăn uống,synthetic,0.95
"sinh tố bơ Avocado smothies, Trà mạn (ice/hot) Viet nam Green tea, Cà phê Vivienne Vivienne coffee, hạt hướng dương Sun flower seeds",Ăn uống,synthetic,0.95
"MART ANAN | Mì omachi sườn 80g NT, pate thịt heo vissan NO, BVS kạo mồng cánh NT, Hộp thịt lợn xay HL 170g NT",Ăn uống,synthetic,0.95
"VinCommerce | GERVENNE ST trắng n.hoa tc sữa dẻ 900g, CP_Bắp giò heo không xương 300g, CLEAR Dầu gội thảo dược 630g, COLGATE KR ngừa sâu răng 250g+bc, VMHOME Sữa RT dưỡng ẩm hương cà phê 500g, CP_Thịt ba rọi có da 300g, CP_Sườn già heo 300g",Ăn uống,synthetic,0.95
MARUKAME UDON & TEMPURA | Tempura Khoai lang,Ăn uống,synthetic,0.95
"Co.opMart XA LO HA NOI | Tao hong Queen NewZealand, Stuoi ttTH it duong goi22, Mi OMACHI tom c.cay 5 sao, Mi OMACHI s.ham n.qua 80g, Mi ktayOMACHI sot spa bo, BCDR P/S long to m.mai, Luoi rua chen bon mua 17x",Ăn uống,synthetic,0.95
"MINIMART ANAN | bánh que oishi akiko160g NO, Mì cốc moder lẩu NT, bánh que mini waf 330g NT",Ăn uống,synthetic,0.95
"Phúc Anh Minimart | Tã Quần Huggie size L68 + 8 miếng, Chupa Chups gấu 24g, SCA Susu IQ dầu chuối 80g",Ăn uống,synthetic,0.95
"MINIMART ANAN | chả viên hương tôm trí thàn NO, Bánh mì ruốc xúc xích kd NT, dg sunsilk natural hoa thiê NO, Xã Comfort 1.6L túi NT, giấy ăn rút ella gói 250 tờ NO, hướng dương 0.4kg NT, Mì chính ajingon 1.8kg NT, nước giặt omo matic cửa trẻ NO",Ăn uống,synthetic,0.95
PARIS LEVAIN | Cappuccino / Cà phê Cappuccino - Hot / Nóng,Ăn uống,synthetic,0.95
Co.op Food | Ca Ro phi kg,Ăn uống,synthetic,0.95
"MART ANAN | pate thịt heo vissan NO, BVS kạo mồng cánh NT, Mì omachi sườn 80g NT, mì omachi bò hầm nấu gói 10 NO, Hộp thịt lợn xay HL 170g NT",Ăn uống,synthetic,0.95
MINIMART ANAN | xúc xích cp 8,Ăn uống,synthetic,0.95
"GO COFFEE | Milo Dầm, Trà lài vải, Sữa tươi đường đen, Lipton gô",Ăn uống,synthetic,0.95
"Co.opmart NGUYEN DINH CHIEU | KDR CloseUp tt bang tuyet, Muoi bienCoop Select tsay, Mien Coop Select thit bam, KDR CloseUp tt bang tuyet, Banh phuc linh MyVan hop1, Dui bittet bo UC kg-VS990, NGK CocaCola lon cao, KDR CloseUp tt bang tuyet",Ăn uống,synthetic,0.95
"Cari Trương | Cơm bò sốt tiêu, weed, coke, Khoai tây chiên, Nem rán thịt",Ăn uống,synthetic,0.95
"Phúc Anh Minimart | TH ít Đường 110ml - Thùng, Tã Quần Huggie size L68 + 8 miếng",Ăn uống,synthetic,0.95
"Công ty XNK Thanh Hà | Dịch vụ dọn dẹp, Bố trí sảnh tiệc",Ăn uống,synthetic,0.95
"VinCommerce | MIWON Rong biển giòn trộn gia vị 50g T20, 518 KG, Tím gà CP 500g, Cải xanh (cải canh) L1 Vineco 18.200/KG x 0, CP_Thịt heo xay 300g",Ăn uống,synthetic,0.95
"BEN NAY RESTAURANT | Saigon export beer, Pineapple, Orange juice without ice, Fried Chicken w/ Fish Sauce, Roasted Shrimp w/ Salt, Pepper, Fried Rice w/ Seafood, French Fries",Ăn uống,synthetic,0.95
"CƠM GÀ BẢO NGỌC | Gà quay lu nhỏ, Rau muống xào 40k, Bia Sài Gòn, Trà sâm dứa ca, Bò ta 99k, Dưa chẻ, Lẩu riêu cua gà truyền thống 279k, Gà rang muối nửa con",Ăn uống,synthetic,0.95
"VinCommerce | sữa uông lên men Yakult 65ml, Giò lụa HNF 300g, OSTAR Snack vị Kim Chi Hàn Quốc 90g(T22), MML_Nac thân heo (S), BIBIGO Kimchi cải thảo cắt lát 500g, Xúc xích Deli Việt Nam Le Gourmet G500g, HẢI CHÂU Bột canh i-ốt Hải châu gối 190g, Mặt hàng, COCA Nước giải khát 330/320ml T24",Ăn uống,synthetic,0.95
"VinCommerce | Tím gà CP 500g, MIWON Rong biển giòn trộn gia vị 50g T20, CP_Thịt heo xay 300g, Cải xanh (cải canh) L1 Vineco 18.200/KG x 0, 518 KG, ARGO Rong biển trộn cơm Argo gói 50g T30",Ăn uống,synthetic,0.95
"CỬA HÀNG NĂM OÁNH | GVS Watersilk 10c ko lõi, Bánh gạo One.one ngọt 230g, Bánh Akiko nhân cafe 160g",Ăn uống,synthetic,0.95
"Co.opmart NGUYEN DINH CHIEU | KDR CloseUp tt bang tuyet, Banh phuc linh MyVan hop1, Muoi bienCoop Select tsay, Banh phuc linh MyVan hop1, Dui bittet bo UC kg-VS990, KDR CloseUp tt bang tuyet, Mien Coop Select thit bam",Ăn uống,synthetic,0.95
"PARIS LEVAIN | Peach Creamcheese Pastry, Latte / Cà phê Latte Cold / Đá",Ăn uống,synthetic,0.95
SIÊU THỊ MINH LOAN | sáp thơm Airbipur hương hoa hồng,Ăn uống,synthetic,0.95
"MINIMART ANAN | quẩy xoắn hàn quốc gói 280g N0, bánh gạo richy to 315g NT",Ăn uống,synthetic,0.95
"TaYo X táo ngọt 30g, O&#39;Star kimchi 30g, O&#39;Star Muối 36g, O&#39;Star táo 30g",Ăn uống,synthetic,0.95
"CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN THƯƠNG MẠI AN SƠN | Nước mắm Nam Ngư (QR) 15chai x 900ml, Tương ớt CHIN-SU MB (QR) 3bl x 8chai x 250gr, Tương ớt CHIN-SU MB (QR) 2bl x 6chai x 500gr",Ăn uống,synthetic,0.95
"MINIMART ANAN | Bột làm thạch NT, táo, xoài chabaa NO",Ăn uống,synthetic,0.95
"Nhà hàng Bảo Trang (Cơ sở 1) | Bánh xèo nhật, Dưa muối tổng hợp, Cá hồi NaUy",Ăn uống,synthetic,0.95
"Cari Trương | Cơm bò sốt tiêu, coke, Khoai tây chiên, Nem rán thịt",Ăn uống,synthetic,0.95
"CO.OPMART | KDR P/S BV123 ThanHoatTin, S-Suatt DLcaokhoe cd 24x1, Thanh Long PHiet L1, XCT JumboVape H.hoa lai 6, Quyt duong loai 1 kg, 2BCDR P/S Charcoal than b, NRT Lifebuoy csd tui 450g, GelTaytoiletVIM H.ChanhSa",Ăn uống,synthetic,0.95
"SIÊU THỊ BÁCH HÓA TỔNG HỢP | Hạt nêm chay Knorr nấm hương 380g/16 T2, Bột canh Vifon 200g T40 T2, Patè gan Ha Long 170g T2, Muối hạt sạch DH 999-1Kg/30 gói NT, Hộp đựng kim chỉ 601 NT, Patè gan hảo vi Mai Vàng Vissan 150g T2, Bia Hà Nội lon 330ml T24(vàng) NT, Nước giặt Suby hương ngân hoa can 5m NT",Ăn uống,synthetic,0.95
"CO.OPMART | 2BCDR P/S Charcoal than b, Thanh Long PHiet L1, 2BCDR P/S Charcoal than b, XCT JumboVape H.hoa lai 6, Quyt duong loai 1 kg, KDR P/S BV123 ThanHoatTin, NRT Lifebuoy csd tui 450g, GelTaytoiletVIM H.ChanhSa",Ăn uống,synthetic,0.95
"VinCommerce | 422 KG, 242 KG, Bưởi hồng da xanh túi lưới 65.300/KG x 1, KM, Xúc xích Red tiệt trùng CP (MN) gói 200g, Xúc xích Red tiệt trùng CP (MN) gói 200g, CU tt Fristi h.nho L6 hộpx80ml, KM, Táo Envy NewZealand 90-110 157.500/KG x 0, MARSMALLOWS Kẹo Mega 120g, 950 KG, Mít quả 43.900/KG x 1",Ăn uống,synthetic,0.95
"MINIMART ANAN | xoài chabaa NO, Bột làm thạch NT, táo",Ăn uống,synthetic,0.95
"SIÊU THỊ BÁCH HÓA TỔNG HỢP | Hạt nêm chay Knorr nấm hương 380g/16 T2, Patè gan Ha Long 170g T2, Patè gan hảo vi Mai Vàng Vissan 150g T2, Bộ cốc TT lùn trơn CB001 NT, Bia Hà Nội lon 330ml T24(vàng) NT, Hộp đựng kim chỉ 601 NT, Muối hạt sạch DH 999-1Kg/30 gói NT, Nước giặt Suby hương ngân hoa can 5m NT",Ăn uống,synthetic,0.95
"GO COFFEE | Sữa tươi đường đen, Milo Dầm, Lipton gô, Yaourt dâu",Ăn uống,synthetic,0.95
"VinCommerce | 464 KG, Phô mai lát Sandwich Zott gói 200g, Cải chíp (cải thìa) DL L1 Vineco 34.900/KG x 0, NONGSHIM Mi Shin Ramyun gói 120g, Ken: Strongbow Dark Fruit 330 ml T24, ậu hũ non Bibigo ống Kim’s 220gr, VMH-K.mặt CTCC hồng/xanh 34*75*1079",Ăn uống,synthetic,0.95
"VinCommerce | CP_Móng heo 500g, GERVENNE ST trắng n.hoa tc sữa dẻ 900g, CP_Bắp giò heo không xương 300g, VMHOME Sữa RT dưỡng ẩm hương cà phê 500g, CP_Thịt ba rọi có da 300g, CLEAR Dầu gội thảo dược 630g, CP_Sườn già heo 300g, COLGATE KR ngừa sâu răng 250g+bc",Ăn uống,synthetic,0.95
"VINH NGUYEN RES | Sprite, Coca, Tonic",Ăn uống,synthetic,0.95
"VINH NGUYEN RES | Coca, Soda, Sprite, Tonic",Ăn uống,synthetic,0.95
"CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ LANDMARK ONE | Cá Hồi Sa Pa tươi sống, Trâu cháy tiêu xanh, Rau cải luộc chấm trứng, Gà đồi nướng mắc khén, Lợn gác bếp, Măng trúc xào nấm",Ăn uống,synthetic,0.95
"PARIS LEVAIN | Cappuccino / Cà phê Cappuccino - Hot / Nóng, Peach Creamcheese Pastry",Ăn uống,synthetic,0.95
"Co.op Food | Bun Khuong Huy 500g, Chao VIFON vi ga co thit",Ăn uống,synthetic,0.95
MINIMART ANAN | Bột chiên xù NT,Ăn uống,synthetic,0.95
"Nét Huế | Thịt Luộc Chấm Tôm, Bún bò 50. (Noodle), Hến Xúc Bánh Tráng, Chùa., Móng.",Ăn uống,synthetic,0.95
Công ty XNK Thanh Hà | Dịch vụ ăn uống,Ăn uống,synthetic,0.95
"MINH HIỀN VEGETARIAN RESTAURANT | Sauteed Hoi An Special Noodle, 333",Ăn uống,synthetic,0.95
"CÔNG TY TNHH DỊCH VỤ HÀ PHƯƠNG VIỆT NAM | Dầu hào 820g *12 chai, Chiết khấu KMT, NESCAFE Nước cốt cà phê đen 6(5*75ml) MYW, Maggi nước tương đậm đặc 12x700ml NE1, Sữa lúa mạch Nestle Milo 12(4*180ml) Mới, TPBS sữa lúa mạch Nestle milo A2 12(4*110ml)",Ăn uống,synthetic,0.95
"TÔM HÙM BÔNG TỪ 0.7KG < 1KG / CRAYFISH 0.7KG < 1KG, NƯỚC ÉP CHANH DÂY / PASSION FRUIT JUICE, ỐC VÒI VOI / ELEPHANT CLAM, CÀ PHÊ ĐEN - BLACK COFFEE, CÁ CHÌNH / SEA EEL, SINH TỐ XOÀI / THƠM / MANGO / PINEAPPLE SMOOTHIE, SODA XOÀI / MANGO SODA",Ăn uống,synthetic,0.95
"CƠM GÀ BẢO NGỌC | Rau muống xào 40k, Bò ta 99k, Bia Sài Gòn, Ngô chiên, Trà sâm dứa ca, Gà quay lu nhỏ, Gà rang muối nửa con, Dưa chẻ, Lẩu riêu cua gà truyền thống 279k",Ăn uống,synthetic,0.95
"VinCommerce | ACK Phở trộn ệ nhất hương vị Phở bò 84g, VMH-K.mặt CTCC hồng/xanh 34*75*1079, NONGSHIM Mi Shin Ramyun gói 120g, ậu hũ non Bibigo ống Kim’s 220gr, Phô mai lát Sandwich Zott gói 200g, Ken: Strongbow Dark Fruit 330 ml T24, 464 KG, Nấm kim châm VN 150g",Ăn uống,synthetic,0.95
"SIÊU THỊ MINH LOAN | Sữa TH gói ít đường, Bánh mỳ Hoa Cúc 210g",Ăn uống,synthetic,0.95
"Co.opmart NGUYEN DINH CHIEU | KDR CloseUp tt bang tuyet, KDR CloseUp tt bang tuyet, NGK CocaCola lon cao, Muoi bienCoop Select tsay, Dui bittet bo UC kg-VS990, Banh phuc linh MyVan hop1, Mien Coop Select thit bam, KDR CloseUp tt bang tuyet",Ăn uống,synthetic,0.95
"MINIMART ANAN | 4kg, Thạch rau câu Long Hải g?i, ngô nếp tươi sấy gói 160g m",Ăn uống,synthetic,0.95
"trasencodau | Cháo đậu đỏ cá bống, Bít tết",Ăn uống,synthetic,0.95
"MINIMART ANAN | Kem merino super teen NT, kem merino celano trân châu N0",Ăn uống,synthetic,0.95
"O&#39;Star kimchi 30g, Swing max bò 30g, O&#39;Star táo 30g",Ăn uống,synthetic,0.95
"VinCommerce | 950 KG, KM, Bưởi hồng da xanh túi lưới 65.300/KG x 1, Kẹo trái cây SKITTLES 45g, CU tt Fristi h.nho L6 hộpx80ml, 242 KG, Xúc xích Red tiệt trùng CP (MN) gói 200g, Táo Envy NewZealand 90-110 157.500/KG x 0, Xúc xích Red tiệt trùng CP (MN) gói 200g, 422 KG, Mít quả 43.900/KG x 1, KM",Ăn uống,synthetic,0.95
"CỬA HÀNG NĂM OÁNH | Bánh gạo One.one ngọt 230g, GVS Watersilk 10c ko lõi, Bánh gạo mặn One One 225g",Ăn uống,synthetic,0.95
"NHẬU BÌNH DÂN CÁC MÓN HẢI SẢN | Tiger, Tsú",Ăn uống,synthetic,0.95
"Co.opmart NGUYEN DINH CHIEU | KDR CloseUp tt bang tuyet, Banh phuc linh MyVan hop1, NGK CocaCola lon cao, Mien Coop Select thit bam, KDR CloseUp tt bang tuyet, Banh phuc linh MyVan hop1, KDR CloseUp tt bang tuyet",Ăn uống,synthetic,0.95
MINH HIỀN VEGETARIAN RESTAURANT | Sauteed Hoi An Special Noodle,Ăn uống,synthetic,0.95
"VINH NGUYEN RES | Soda, Tonic, Sprite, Coca",Ăn uống,synthetic,0.95
"BEN NAY RESTAURANT | Fried Rice w/ Seafood, Saigon export beer, Pepper, Pineapple, Roasted Shrimp w/ Salt, French Fries, Fried Chicken w/ Fish Sauce, Roasted Pork Ribs w/ Salt",Ăn uống,synthetic,0.95
"CÁ CHÌNH / SEA EEL, SODA XOÀI / MANGO SODA, BIA TƯƠI TIGER 500ml, NƯỚC ÉP CHANH DÂY / PASSION FRUIT JUICE, CÀ PHÊ ĐEN - BLACK COFFEE, SINH TỐ XOÀI / THƠM / MANGO / PINEAPPLE SMOOTHIE, TÔM HÙM BÔNG TỪ 0.7KG < 1KG / CRAYFISH 0.7KG < 1KG",Ăn uống,synthetic,0.95
"Nét Huế | Bún bò 50. (Noodle), Hến Xúc Bánh Tráng, Móng., Bia Hà Nội., Chùa.",Ăn uống,synthetic,0.95
"CO.OPMART | 2BCDR P/S Charcoal than b, XCT JumboVape H.hoa lai 6, NRT Lifebuoy csd tui 450g, Quyt duong loai 1 kg, 2BCDR P/S Charcoal than b, KDR P/S BV123 ThanHoatTin, GelTaytoiletVIM H.ChanhSa, Thanh Long PHiet L1",Ăn uống,synthetic,0.95
"Cari Trương | Nem rán thịt, Bia tươi, weed, coke",Ăn uống,synthetic,0.95
"MINIMART ANAN | Thạch joy VF hoa quả 800g NT, Thạch sữa chua vf, kẹo sữa alpenliebe 360g NT, Thạch rau câu Long Hải vị 5 NT, kẹo lạc, Bánh Custas 12p NT, Bánh Custas 6p 138g NT, bánh gạo an gói 151g N0, kẹo bibica chewgum gói 270g N0, đổi vừng siu châu. NT, kẹo chanh muối vitamin c Th N0",Ăn uống,synthetic,0.95
"MINIMART ANAN | dg sunsilk natural hoa thiê NO, Mì chính ajingon 1.8kg NT, Bột canh hải châu 190g NT, giấy ăn rút ella gói 250 tờ NO, chả viên hương tôm trí thàn NO, Bánh mì ruốc xúc xích kd NT, nước giặt omo matic cửa trẻ NO",Ăn uống,synthetic,0.95
"CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ LANDMARK ONE | Lợn gác bếp, Trâu cháy tiêu xanh, Cá Hồi Sa Pa tươi sống, Gà đồi nướng mắc khén, Măng trúc xào nấm",Ăn uống,synthetic,0.95
"Cari Trương | coke, weed, Khoai tây chiên, Bia tươi",Ăn uống,synthetic,0.95
"Co.opMart XA LO HA NOI | Choco KITKAT Greentea 8x1, B.CHOCO-PIE Lotte txanh h, Tao do New Zealand kg, Suatt DLADYcaokhoe cd goi, Tao Fuji Nam Phi kg, SDN FAMI canxi bich 200ml, Thanh Long PThiet L1",Ăn uống,synthetic,0.95
"Gà xào nấm, Xôi ngô, Quả",Ăn uống,synthetic,0.95
TRUNG TÂM BẢO TỒN DI TÍCH CỔ ĐÔ HUẾ | VÉ GIỮ XE Ô TÔ (7 CHỖ TRỞ XUỐNG),Đi lại,manual,1.0
CÔNG TY TNHH VẬN TẢI HÀNH KHÁCH VÀ DU LỊCH PHÚC YÊN | VÉ XE KHÁCH,Đi lại,manual,1.0
"VietNam Airlines | Ticket 7384401870620// XXXVNYYY, Ticket 7382146307935// DADVNSGN, Ticket 7382146307934// DADVNSGN, Ticket 7384401870621// XXXVNYYY",Đi lại,manual,1.0
"Bamboo Airways | Vé máy bay chiều đi, Vé máy bay chiều về",Đi lại,manual,1.0
"Vietnam Airlines | Giá cước (Air fare), Thuế GTGT (Value Added Tax), Thuế khác (Other Tax charge)",Đi lại,auto_verified,0.8
"Cước phí vận chuyển mã, Chiết khấu thương mại giảm giá mã, Phí nền tảng mã",Đi lại,auto_verified,0.8
Petrolimex | Xăng RON95 350.000đ,Đi lại,gemini_synthetic,0.9
Grab | Chuyến xe từ nhà đến công ty,Đi lại,gemini_synthetic,0.9
Mai Linh Taxi | Cước phí từ Q7 về Q10,Đi lại,gemini_synthetic,0.9
Shell | Xăng E5 RON92 40L,Đi lại,gemini_synthetic,0.9
"Garage Minh Anh | Thay dầu nhớt, Lọc dầu",Đi lại,gemini_synthetic,0.9
